gridid,glat,glon,gpop,vmax_gust,vmax_sust,sust_duration
29083,  38.3948, -93.7369,  22272,  0.00000,  0.00000,    0
29085,  37.9107, -93.3303,   9627,  0.00000,  0.00000,    0
29087,  40.0924, -95.2000,   4912,  0.00000,  0.00000,    0
29089,  39.1393, -92.7057,  10144,  0.00000,  0.00000,    0
29091,  36.7931, -91.8738,  40400,  0.00000,  0.00000,    0
29093,  37.5718, -90.7116,  10630,  0.00000,  0.00000,    0
29095,  39.0103, -94.4461, 674158,  0.00000,  0.00000,    0
29097,  37.1290, -94.4434, 117404,  0.00000,  0.00000,    0
29099,  38.3406, -90.4757, 218733,  0.00000,  0.00000,    0
29101,  38.7572, -93.7703,  52595,  0.00000,  0.00000,    0
29103,  40.1517, -92.1507,   4131,  0.00000,  0.00000,    0
29105,  37.6696, -92.6545,  35571,  0.00000,  0.00000,    0
29107,  39.0563, -93.8401,  33381,  0.00000,  0.00000,    0
29109,  37.0354, -93.7971,  38634,  0.00000,  0.00000,    0
29111,  40.0855, -91.6491,  10211,  0.00000,  0.00000,    0
29113,  39.0036, -90.9287,  52566,  0.00000,  0.00000,    0
29115,  39.7968, -93.0652,  12761,  0.00000,  0.00000,    0
29117,  39.7959, -93.5543,  15195,  0.00000,  0.00000,    0
29119,  36.6181, -94.3981,  23083,  0.00000,  0.00000,    0
29121,  39.7985, -92.5103,  15566,  0.00000,  0.00000,    0
29123,  37.5358, -90.3000,  12226,  0.00000,  0.00000,    0
29125,  38.1719, -91.8781,   9176,  0.00000,  0.00000,    0
29127,  39.7408, -91.4557,  28781,  0.00000,  0.00000,    0
29129,  40.4186, -93.5759,   3785,  0.00000,  0.00000,    0
29131,  38.2478, -92.5071,  24748,  0.00000,  0.00000,    0
29133,  36.8571, -89.3654,  14358,  0.00000,  0.00000,    0
29135,  38.6289, -92.6164,  15607,  0.00000,  0.00000,    0
29137,  39.5206, -91.9740,   8840,  0.00000,  0.00000,    0
29139,  38.9508, -91.4685,  12236,  0.00000,  0.00000,    0
29141,  38.3815, -92.8503,  20565,  0.00000,  0.00000,    0
29143,  36.6053, -89.6587,  18956,  0.00000,  0.00000,    0
29145,  36.9218, -94.4114,  58114,  0.00000,  0.00000,    0
29147,  40.3527, -94.8679,  23370,  0.00000,  0.00000,    0
29149,  36.6181, -91.4648,  10881,  0.00000,  0.00000,    0
29151,  38.4538, -91.8831,  13878,  0.00000,  0.00000,    0
29153,  36.6231, -92.4243,   9723,  0.00000,  0.00000,    0
29155,  36.1818, -89.7487,  18296,  0.00000,  0.00000,    0
29157,  37.7137, -89.8571,  18971,  0.00000,  0.00000,    0
29159,  38.7022, -93.2466,  42201,  0.00000,  0.00000,    0
29161,  37.9429, -91.7487,  45156,  0.00000,  0.00000,    0
29163,  39.3635, -91.1561,  18516,  0.00000,  0.00000,    0
29165,  39.2622, -94.6847,  89322,  0.00000,  0.00000,    0
29167,  37.6018, -93.4044,  31137,  0.00000,  0.00000,    0
29169,  37.8243, -92.1773,  52274,  0.00000,  0.00000,    0
29171,  40.4808, -92.9793,   4979,  0.00000,  0.00000,    0
29173,  39.5796, -91.4686,  10167,  0.00000,  0.00000,    0
29175,  39.4129, -92.4519,  25414,  0.00000,  0.00000,    0
29177,  39.3356, -94.0613,  23494,  0.00000,  0.00000,    0
29179,  37.3366, -90.9730,   6696,  0.00000,  0.00000,    0
29181,  36.6272, -90.7918,  14100,  0.00000,  0.00000,    0
29183,  38.7766, -90.6598, 360485,  0.00000,  0.00000,    0
29185,  38.0560, -93.7656,   9805,  0.00000,  0.00000,    0
29186,  37.9395, -90.1685,  18145,  0.00000,  0.00000,    0
29187,  37.8356, -90.4922,  65359,  0.00000,  0.00000,    0
29189,  38.6471, -90.3862, 998954,  0.00000,  0.00000,    0
29195,  39.1119, -93.2049,  23370,  0.00000,  0.00000,    0
29197,  40.4618, -92.5220,   4431,  0.00000,  0.00000,    0
29199,  40.4480, -92.1467,   4843,  0.00000,  0.00000,    0
29201,  37.0145, -89.5779,  39191,  0.00000,  0.00000,    0
29203,  37.0696, -91.4295,   8441,  0.00000,  0.00000,    0
29205,  39.7618, -92.0771,   6373,  0.00000,  0.00000,    0
29207,  36.8508, -89.9696,  29968,  0.00000,  0.00000,    0
29209,  36.7176, -93.4384,  32202,  0.00000,  0.00000,    0
29211,  40.2177, -93.1037,   6714,  0.00000,  0.00000,    0
29213,  36.6567, -93.1900,  51675,  0.00000,  0.00000,    0
29215,  37.3285, -91.9685,  26008,  0.00000,  0.00000,    0
29217,  37.8356, -94.3404,  21159,  0.00000,  0.00000,    0
29219,  38.7887, -91.1036,  32513,  0.00000,  0.00000,    0
29221,  37.9531, -90.7857,  25195,  0.00000,  0.00000,    0
29223,  37.1071, -90.5126,  13521,  0.00000,  0.00000,    0
29225,  37.2633, -92.9073,  36202,  0.00000,  0.00000,    0
29227,  40.4823, -94.4388,   2171,  0.00000,  0.00000,    0
29229,  37.1922, -92.4292,  18815,  0.00000,  0.00000,    0
29510,  38.6236, -90.2530, 319294,  0.00000,  0.00000,    0
33001,  43.5174, -71.4406,  60088,  0.00000,  0.00000,    0
33003,  43.8110, -71.1664,  47818,  0.00000,  0.00000,    0
33005,  42.8983, -72.2627,  77117,  0.00000,  0.00000,    0
33007,  44.5501, -71.3627,  33055,  0.00000,  0.00000,    0
33009,  43.8389, -71.9533,  89118,  0.00000,  0.00000,    0
33011,  42.8799, -71.5329, 400721,  0.00000,  0.00000,    0
33013,  43.2464, -71.5862, 146445,  0.00000,  0.00000,    0
33015,  42.9367, -71.1042, 295223,  0.00000,  0.00000,    0
33017,  43.2476, -70.9550, 123143,  0.00000,  0.00000,    0
33019,  43.3674, -72.2593,  43742,  0.00000,  0.00000,    0
34001,  39.4276, -74.5834, 274549,  0.00000,  0.00000,    0
34003,  40.9188, -74.0574, 905116,  0.00000,  0.00000,    0
34005,  39.9827, -74.8343, 448734,  0.00000,  0.00000,    0
34007,  39.8640, -75.0278, 513657,  0.00000,  0.00000,    0
34009,  39.0960, -74.8071,  97265,  0.00000,  0.00000,    0
34011,  39.4283, -75.0877, 156898,  0.00000,  0.00000,    0
34013,  40.7687, -74.2164, 783969,  0.00000,  0.00000,    0
34015,  39.7492, -75.1274, 288288,  0.00000,  0.00000,    0
34017,  40.7429, -74.0613, 634266,  0.00000,  0.00000,    0
34019,  40.5722, -74.8968, 128349,  0.00000,  0.00000,    0
34021,  40.2556, -74.7003, 366513,  0.00000,  0.00000,    0
34023,  40.4855, -74.3879, 809858,  0.00000,  0.00000,    0
34025,  40.2913, -74.1477, 630380,  0.00000,  0.00000,    0
34027,  40.8596, -74.5016, 492276,  0.00000,  0.00000,    0
34029,  39.9737, -74.2146, 576567,  0.00000,  0.00000,    0
34031,  40.9254, -74.1915, 501226,  0.00000,  0.00000,    0
34033,  39.6259, -75.3766,  66083,  0.00000,  0.00000,    0
34035,  40.5612, -74.5788, 323444,  0.00000,  0.00000,    0
34037,  41.0912, -74.6541, 149265,  0.00000,  0.00000,    0
34039,  40.6596, -74.2943, 536499,  0.00000,  0.00000,    0
34041,  40.7952, -75.0164, 108692,  0.00000,  0.00000,    0
36001,  42.6790, -73.8130, 304204,  0.00000,  0.00000,    0
36003,  42.2282, -78.0193,  48946,  0.00000,  0.00000,    0
36005,  40.8494, -73.8824,1385108,  0.00000,  0.00000,    0
36007,  42.1213, -75.9342, 200600,  0.00000,  0.00000,    0
36009,  42.2243, -78.6077,  80317,  0.00000,  0.00000,    0
36011,  42.9354, -76.5601,  80026,  0.00000,  0.00000,    0
36013,  42.2463, -79.3147, 134905,  0.00000,  0.00000,    0
36015,  42.1183, -76.8130,  88830,  0.00000,  0.00000,    0
36017,  42.4812, -75.5703,  50477,  0.00000,  0.00000,    0
36019,  44.7300, -73.5453,  82128,  0.00000,  0.00000,    0
36021,  42.2733, -73.6810,  63096,  0.00000,  0.00000,    0
36023,  42.5961, -76.1455,  49336,  0.00000,  0.00000,    0
36025,  42.2445, -74.9940,  47980,  0.00000,  0.00000,    0
36027,  41.6810, -73.8394, 297488,  0.00000,  0.00000,    0
36029,  42.8895, -78.7926, 919040,  0.00000,  0.00000,    0
36031,  44.1745, -73.6899,  39370,  0.00000,  0.00000,    0
36033,  44.7128, -74.3444,  51599,  0.00000,  0.00000,    0
36035,  43.0592, -74.3304,  55531,  0.00000,  0.00000,    0
36037,  42.9996, -78.1731,  60079,  0.00000,  0.00000,    0
36039,  42.2993, -73.9759,  49221,  0.00000,  0.00000,    0
36041,  43.6120, -74.3851,   4836,  0.00000,  0.00000,    0
36043,  43.0705, -74.9950,  64519,  0.00000,  0.00000,    0
36045,  44.0191, -75.8966, 116229,  0.00000,  0.00000,    0
36047,  40.6505, -73.9548,2504700,  0.00000,  0.00000,    0
36049,  43.7892, -75.4493,  27087,  0.00000,  0.00000,    0
36051,  42.7664, -77.7642,  65393,  0.00000,  0.00000,    0
36053,  42.9845, -75.7174,  73442,  0.00000,  0.00000,    0
36055,  43.1615, -77.6200, 744344,  0.00000,  0.00000,    0
36057,  42.9335, -74.3431,  50219,  0.00000,  0.00000,    0
36059,  40.7166, -73.6022,1339532,  0.00000,  0.00000,    0
36061,  40.7780, -73.9663,1585873,  0.00000,  0.00000,    0
36063,  43.1347, -78.8521, 216469,  0.00000,  0.00000,    0
36065,  43.1475, -75.3591, 234878,  0.00000,  0.00000,    0
36067,  43.0672, -76.1674, 467026,  0.00000,  0.00000,    0
36069,  42.8994, -77.2601, 107931,  0.00000,  0.00000,    0
36071,  41.4220, -74.2430, 372813,  0.00000,  0.00000,    0
36073,  43.2483, -78.2233,  42883,  0.00000,  0.00000,    0
36075,  43.3918, -76.3131, 122109,  0.00000,  0.00000,    0
36077,  42.5635, -75.0601,  62259,  0.00000,  0.00000,    0
36079,  41.4113, -73.7173,  99710,  0.00000,  0.00000,    0
36081,  40.7213, -73.8334,2230722,  0.00000,  0.00000,    0
36083,  42.7000, -73.6299, 159429,  0.00000,  0.00000,    0
36085,  40.5885, -74.1373, 468730,  0.00000,  0.00000,    0
36087,  41.1276, -74.0190, 311687,  0.00000,  0.00000,    0
36089,  44.6515, -75.1497, 111944,  0.00000,  0.00000,    0
36091,  43.0088, -73.7858, 219607,  0.00000,  0.00000,    0
36093,  42.8093, -73.9462, 154727,  0.00000,  0.00000,    0
36095,  42.6425, -74.4360,  32749,  0.00000,  0.00000,    0
36097,  42.3878, -76.8691,  18343,  0.00000,  0.00000,    0
36099,  42.8274, -76.8285,  35251,  0.00000,  0.00000,    0
36101,  42.2663, -77.3203,  98990,  0.00000,  0.00000,    0
36103,  40.8219, -73.1138,1493350,  0.00000,  0.00000,    0
36105,  41.7001, -74.7075,  77547,  0.00000,  0.00000,    0
36107,  42.1210, -76.2971,  51125,  0.00000,  0.00000,    0
36109,  42.4603, -76.4774, 101564,  0.00000,  0.00000,    0
36111,  41.8411, -74.1007, 182493,  0.00000,  0.00000,    0
36113,  43.3970, -73.7146,  65707,  0.00000,  0.00000,    0
36115,  43.2903, -73.4587,  63216,  0.00000,  0.00000,    0
36117,  43.1437, -77.1267,  93772,  0.00000,  0.00000,    0
36119,  41.0405, -73.8045, 949113,  0.00000,  0.00000,    0
36121,  42.7258, -78.2189,  42155,  0.00000,  0.00000,    0
36123,  42.6337, -77.0780,  25348,  0.00000,  0.00000,    0
37001,  36.0713, -79.4142, 151131,  0.00000,  0.00000,    0
37003,  35.8903, -81.1917,  37198,  0.00000,  0.00000,    0
37005,  36.4983, -81.1057,  11155,  0.00000,  0.00000,    0
37007,  34.9728, -80.1101,  26948, 26.05950, 17.48960,   60
37009,  36.4151, -81.4897,  27281,  0.00000,  0.00000,    0
37011,  36.0763, -81.9439,  17797,  0.00000,  0.00000,    0
37013,  35.5195, -76.9566,  47759, 26.05950, 17.48960,  195
37015,  36.0838, -76.9689,  21282, 26.05950, 17.48960,   90
37017,  34.6078, -78.6411,  35190, 26.05950, 17.48960,  315
37019,  34.0364, -78.2292, 107431, 26.05950, 17.48960,  315
37021,  35.5877, -82.5501, 238318,  0.00000,  0.00000,    0
37023,  35.7305, -81.6383,  90912,  0.00000,  0.00000,    0
37025,  35.3992, -80.6125, 178011,  0.00000,  0.00000,    0
37027,  35.8736, -81.5037,  83029,  0.00000,  0.00000,    0
37029,  36.3627, -76.1918,   9980, 26.05950, 17.48960,  165
37031,  34.7468, -76.8044,  66469, 26.05950, 17.48960,  360
37033,  36.4026, -79.3619,  23719,  0.00000,  0.00000,    0
37035,  35.6954, -81.2458, 154358,  0.00000,  0.00000,    0
37037,  35.7441, -79.2366,  63505,  0.00000,  0.00000,    0
37039,  35.1065, -84.0165,  27444,  0.00000,  0.00000,    0
37041,  36.1168, -76.6263,  14793, 26.05950, 17.48960,  135
37043,  35.0352, -83.8075,  10587,  0.00000,  0.00000,    0
37045,  35.2925, -81.5170,  98078,  0.00000,  0.00000,    0
37047,  34.2793, -78.7092,  58098, 26.05950, 17.48960,  375
37049,  35.0668, -77.0385, 103505, 26.05950, 17.48960,  270
37051,  35.0565, -78.9361, 319431, 26.05950, 17.48960,   90
37053,  36.3919, -76.0090,  23547, 26.05950, 17.48960,  180
37055,  35.9076, -75.6749,  33920, 26.05950, 17.48960,  315
37057,  35.8537, -80.1995, 162878,  0.00000,  0.00000,    0
37059,  35.9298, -80.5216,  41240,  0.00000,  0.00000,    0
37061,  34.9361, -77.9434,  58505, 26.05950, 17.48960,  165
37063,  35.9898, -78.9062, 267587,  0.00000,  0.00000,    0
37065,  35.9037, -77.6563,  56552, 26.05950, 17.48960,   30
37067,  36.1064, -80.2566, 350670,  0.00000,  0.00000,    0
37069,  36.0478, -78.3409,  60619,  0.00000,  0.00000,    0
37071,  35.2756, -81.1566, 206086,  0.00000,  0.00000,    0
37073,  36.4659, -76.7061,  12197, 26.05950, 17.48960,   75
37075,  35.3310, -83.7880,   8861,  0.00000,  0.00000,    0
37077,  36.2239, -78.6571,  59916,  0.00000,  0.00000,    0
37079,  35.4688, -77.6695,  21362, 26.05950, 17.48960,  105
37081,  36.0652, -79.8503, 488406,  0.00000,  0.00000,    0
37083,  36.3532, -77.6729,  54691,  0.00000,  0.00000,    0
37085,  35.3599, -78.8471, 114678,  0.00000,  0.00000,    0
37087,  35.5180, -82.9399,  59036,  0.00000,  0.00000,    0
37089,  35.3410, -82.4724, 106740,  0.00000,  0.00000,    0
37091,  36.3513, -77.0100,  24669, 26.05950, 17.48960,   45
37093,  34.9896, -79.1771,  46952, 26.05950, 17.48960,  210
37095,  35.4342, -76.2081,   5810, 26.05950, 17.48960,  315
37097,  35.7073, -80.8691, 159437,  0.00000,  0.00000,    0
37099,  35.3353, -83.2025,  40271,  0.00000,  0.00000,    0
37101,  35.5603, -78.4120, 168878,  0.00000,  0.00000,    0
37103,  35.0275, -77.3531,  10153, 26.05950, 17.48960,  240
37105,  35.4598, -79.1731,  57866,  0.00000,  0.00000,    0
37107,  35.2623, -77.6319,  59495, 26.05950, 17.48960,  150
37109,  35.4850, -81.1785,  78265,  0.00000,  0.00000,    0
37111,  35.6680, -82.0215,  44996,  0.00000,  0.00000,    0
37113,  35.1571, -83.3807,  33922,  0.00000,  0.00000,    0
37115,  35.8391, -82.6387,  20764,  0.00000,  0.00000,    0
37117,  35.8327, -77.1008,  24505, 26.05950, 17.48960,  120
37119,  35.2235, -80.8166, 919628,  0.00000,  0.00000,    0
37121,  35.9623, -82.1143,  15579,  0.00000,  0.00000,    0
37123,  35.3390, -79.8820,  27798,  0.00000,  0.00000,    0
37125,  35.2446, -79.4468,  88247,  0.00000,  0.00000,    0
37127,  35.9474, -77.9239,  95840,  0.00000,  0.00000,    0
37129,  34.2117, -77.8793, 202667, 26.05950, 17.48960,  315
37131,  36.4319, -77.4347,  22099,  0.00000,  0.00000,    0
37133,  34.7415, -77.4006, 177772, 26.05950, 17.48960,  285
37135,  35.9786, -79.0812, 133801,  0.00000,  0.00000,    0
37137,  35.1054, -76.7759,  13144, 26.05950, 17.48960,  300
37139,  36.2935, -76.2463,  40661, 26.05950, 17.48960,  165
37141,  34.4695, -77.8360,  52217, 26.05950, 17.48960,  270
37143,  36.1813, -76.4244,  13453, 26.05950, 17.48960,  150
37145,  36.3734, -78.9709,  39464,  0.00000,  0.00000,    0
37147,  35.5792, -77.3812, 168148, 26.05950, 17.48960,  120
37149,  35.2587, -82.1754,  20510,  0.00000,  0.00000,    0
37151,  35.7663, -79.8280, 141752,  0.00000,  0.00000,    0
37153,  34.9436, -79.7335,  46639, 26.05950, 17.48960,  165
37155,  34.6746, -79.0939, 134168, 26.05950, 17.48960,  300
37157,  36.4022, -79.7726,  93643,  0.00000,  0.00000,    0
37159,  35.6204, -80.5220, 138428,  0.00000,  0.00000,    0
37161,  35.3484, -81.8950,  67810,  0.00000,  0.00000,    0
37163,  35.0338, -78.3962,  63431, 26.05950, 17.48960,   75
37165,  34.7863, -79.4787,  36157, 26.05950, 17.48960,  225
37167,  35.3215, -80.2475,  60585,  0.00000,  0.00000,    0
37169,  36.3506, -80.2739,  47401,  0.00000,  0.00000,    0
37171,  36.4313, -80.6570,  73673,  0.00000,  0.00000,    0
37173,  35.4384, -83.4135,  13981,  0.00000,  0.00000,    0
37175,  35.2102, -82.7455,  33090,  0.00000,  0.00000,    0
37177,  35.9071, -76.2389,   4407, 26.05950, 17.48960,  225
37179,  35.0136, -80.6197, 201292,  0.00000,  0.00000,    0
37181,  36.3312, -78.4021,  45422,  0.00000,  0.00000,    0
37183,  35.7972, -78.6731, 900993,  0.00000,  0.00000,    0
37185,  36.4097, -78.1385,  20972,  0.00000,  0.00000,    0
37187,  35.8642, -76.6493,  13228, 26.05950, 17.48960,  180
37189,  36.2203, -81.6855,  51079,  0.00000,  0.00000,    0
37191,  35.3707, -77.9885, 122623, 26.05950, 17.48960,   60
37193,  36.1931, -81.1342,  69340,  0.00000,  0.00000,    0
37195,  35.7270, -77.9313,  81234, 26.05950, 17.48960,   15
37197,  36.1636, -80.6754,  38406,  0.00000,  0.00000,    0
37199,  35.9102, -82.2923,  17818,  0.00000,  0.00000,    0
39001,  38.8483, -83.5170,  28550,  0.00000,  0.00000,    0
39003,  40.7577, -84.1219, 106331,  0.00000,  0.00000,    0
39005,  40.8552, -82.2857,  53139,  0.00000,  0.00000,    0
39007,  41.7953, -80.7676, 101497,  0.00000,  0.00000,    0
39009,  39.3451, -82.1003,  64757,  0.00000,  0.00000,    0
39011,  40.5452, -84.2695,  45949,  0.00000,  0.00000,    0
39013,  40.0421, -80.8889,  70400,  0.00000,  0.00000,    0
39015,  38.9482, -83.8929,  44846,  0.00000,  0.00000,    0
39017,  39.4107, -84.5003, 368130,  0.00000,  0.00000,    0
39019,  40.6083, -81.1149,  28836,  0.00000,  0.00000,    0
39021,  40.1207, -83.7603,  40097,  0.00000,  0.00000,    0
39023,  39.9271, -83.8323, 138333,  0.00000,  0.00000,    0
39025,  39.1034, -84.2126, 197363,  0.00000,  0.00000,    0
39027,  39.4105, -83.8423,  42040,  0.00000,  0.00000,    0
39029,  40.7778, -80.7303, 107841,  0.00000,  0.00000,    0
39031,  40.2908, -81.8651,  36901,  0.00000,  0.00000,    0
39033,  40.7974, -82.8748,  43784,  0.00000,  0.00000,    0
39035,  41.4496, -81.6760,1280122,  0.00000,  0.00000,    0
39037,  40.1156, -84.6082,  52959,  0.00000,  0.00000,    0
39039,  41.2954, -84.4491,  39037,  0.00000,  0.00000,    0
39041,  40.2164, -83.0132, 174214,  0.00000,  0.00000,    0
39043,  41.4055, -82.6279,  77079,  0.00000,  0.00000,    0
39045,  39.7951, -82.6669, 146156,  0.00000,  0.00000,    0
39047,  39.5497, -83.4438,  29030,  0.00000,  0.00000,    0
39049,  39.9996, -82.9932,1163414,  0.00000,  0.00000,    0
39051,  41.5785, -84.0948,  42698,  0.00000,  0.00000,    0
39053,  38.8306, -82.2741,  30934,  0.00000,  0.00000,    0
39055,  41.4896, -81.2216,  93389,  0.00000,  0.00000,    0
39057,  39.7264, -83.9967, 161573,  0.00000,  0.00000,    0
39059,  40.0168, -81.5418,  40087,  0.00000,  0.00000,    0
39061,  39.1803, -84.5086, 802374,  0.00000,  0.00000,    0
39063,  41.0391, -83.6420,  74782,  0.00000,  0.00000,    0
39065,  40.6894, -83.6758,  32058,  0.00000,  0.00000,    0
39067,  40.3086, -81.0507,  15864,  0.00000,  0.00000,    0
39069,  41.3587, -84.0770,  28215,  0.00000,  0.00000,    0
39071,  39.2201, -83.5820,  43589,  0.00000,  0.00000,    0
39073,  39.5222, -82.4463,  29380,  0.00000,  0.00000,    0
39075,  40.5674, -81.8728,  42366,  0.00000,  0.00000,    0
39077,  41.1754, -82.6144,  59626,  0.00000,  0.00000,    0
39079,  39.0363, -82.6107,  33225,  0.00000,  0.00000,    0
39081,  40.3651, -80.6942,  69709,  0.00000,  0.00000,    0
39083,  40.3991, -82.4547,  60921,  0.00000,  0.00000,    0
39085,  41.6859, -81.3193, 230041,  0.00000,  0.00000,    0
39087,  38.5030, -82.5407,  62450,  0.00000,  0.00000,    0
39089,  40.0527, -82.5157, 166492,  0.00000,  0.00000,    0
39091,  40.3837, -83.7795,  45858,  0.00000,  0.00000,    0
39093,  41.3899, -82.1124, 301356,  0.00000,  0.00000,    0
39095,  41.6528, -83.6154, 441815,  0.00000,  0.00000,    0
39097,  39.9244, -83.3799,  43435,  0.00000,  0.00000,    0
39099,  41.0495, -80.6963, 238823,  0.00000,  0.00000,    0
39101,  40.5821, -83.1292,  66501,  0.00000,  0.00000,    0
39103,  41.1441, -81.8401, 172332,  0.00000,  0.00000,    0
39105,  39.0609, -82.0133,  23770,  0.00000,  0.00000,    0
39107,  40.5173, -84.6084,  40814,  0.00000,  0.00000,    0
39109,  40.0469, -84.2349, 102506,  0.00000,  0.00000,    0
39111,  39.7413, -81.0652,  14642,  0.00000,  0.00000,    0
39113,  39.7462, -84.2076, 535153,  0.00000,  0.00000,    0
39115,  39.6167, -81.8661,  15054,  0.00000,  0.00000,    0
39117,  40.5188, -82.7953,  34827,  0.00000,  0.00000,    0
39119,  39.9613, -81.9969,  86074,  0.00000,  0.00000,    0
39121,  39.7716, -81.4852,  14645,  0.00000,  0.00000,    0
39123,  41.5317, -83.0815,  41428,  0.00000,  0.00000,    0
39125,  41.1322, -84.5845,  19614,  0.00000,  0.00000,    0
39127,  39.7541, -82.2341,  36058,  0.00000,  0.00000,    0
39129,  39.6665, -82.9931,  55698,  0.00000,  0.00000,    0
39131,  39.0840, -83.0382,  28709,  0.00000,  0.00000,    0
39133,  41.1795, -81.2735, 161419,  0.00000,  0.00000,    0
39135,  39.7437, -84.6245,  42270,  0.00000,  0.00000,    0
39137,  41.0083, -84.1180,  34499,  0.00000,  0.00000,    0
39139,  40.7624, -82.5403, 124475,  0.00000,  0.00000,    0
39141,  39.3407, -83.0221,  78064,  0.00000,  0.00000,    0
39143,  41.3411, -83.1020,  60944,  0.00000,  0.00000,    0
39145,  38.7816, -82.9454,  79499,  0.00000,  0.00000,    0
39147,  41.1276, -83.2013,  56745,  0.00000,  0.00000,    0
39149,  40.3189, -84.1921,  49423,  0.00000,  0.00000,    0
39151,  40.8370, -81.3872, 375586,  0.00000,  0.00000,    0
39153,  41.1130, -81.5129, 541781,  0.00000,  0.00000,    0
39155,  41.2404, -80.7598, 210312,  0.00000,  0.00000,    0
39157,  40.4796, -81.4653,  92582,  0.00000,  0.00000,    0
39159,  40.2522, -83.3501,  52300,  0.00000,  0.00000,    0
39161,  40.8564, -84.5655,  28744,  0.00000,  0.00000,    0
39163,  39.2401, -82.5037,  13435,  0.00000,  0.00000,    0
39165,  39.4243, -84.2451, 212693,  0.00000,  0.00000,    0
39167,  39.4125, -81.5127,  61778,  0.00000,  0.00000,    0
39169,  40.8385, -81.8643, 114520,  0.00000,  0.00000,    0
39171,  41.5337, -84.5730,  37642,  0.00000,  0.00000,    0
39173,  41.4483, -83.6011, 125488,  0.00000,  0.00000,    0
39175,  40.8660, -83.2982,  22615,  0.00000,  0.00000,    0
40001,  35.8875, -94.6357,  22683,  0.00000,  0.00000,    0
40003,  36.6606, -98.3185,   5642,  0.00000,  0.00000,    0
40005,  34.3245, -96.0902,  14182,  0.00000,  0.00000,    0
40007,  36.8182,-100.6164,   5636,  0.00000,  0.00000,    0
40009,  35.3614, -99.5125,  22119,  0.00000,  0.00000,    0
40011,  35.8848, -98.4207,  11943,  0.00000,  0.00000,    0
40013,  33.9773, -96.3838,  42416,  0.00000,  0.00000,    0
40015,  35.1472, -98.3385,  29600,  0.00000,  0.00000,    0
40017,  35.4913, -97.7811, 115541,  0.00000,  0.00000,    0
40019,  34.1921, -97.2046,  47557,  0.00000,  0.00000,    0
40021,  35.9002, -94.9942,  46987,  0.00000,  0.00000,    0
40023,  34.0202, -95.5336,  15205,  0.00000,  0.00000,    0
40025,  36.7292,-102.4853,   2475,  0.00000,  0.00000,    0
40027,  35.2666, -97.4470, 255755,  0.00000,  0.00000,    0
40029,  34.5464, -96.2780,   5925,  0.00000,  0.00000,    0
40031,  34.6292, -98.4216, 124098,  0.00000,  0.00000,    0
40033,  34.3078, -98.3322,   6193,  0.00000,  0.00000,    0
40035,  36.6757, -95.1538,  15029,  0.00000,  0.00000,    0
40037,  35.9744, -96.2338,  69967,  0.00000,  0.00000,    0
40039,  35.5474, -98.8395,  27469,  0.00000,  0.00000,    0
40041,  36.4630, -94.7950,  41487,  0.00000,  0.00000,    0
40043,  36.0524, -99.0634,   4810,  0.00000,  0.00000,    0
40045,  36.2660, -99.7841,   4151,  0.00000,  0.00000,    0
40047,  36.3982, -97.8838,  60580,  0.00000,  0.00000,    0
40049,  34.7356, -97.2887,  27576,  0.00000,  0.00000,    0
40051,  35.0995, -97.8619,  52431,  0.00000,  0.00000,    0
40053,  36.7626, -97.7740,   4527,  0.00000,  0.00000,    0
40055,  34.9152, -99.4594,   6239,  0.00000,  0.00000,    0
40057,  34.6948, -99.8980,   2922,  0.00000,  0.00000,    0
40059,  36.7715, -99.7575,   3685,  0.00000,  0.00000,    0
40061,  35.2378, -95.1216,  12769,  0.00000,  0.00000,    0
40063,  35.0820, -96.3208,  14003,  0.00000,  0.00000,    0
40065,  34.6534, -99.3359,  26446,  0.00000,  0.00000,    0
40067,  34.1281, -97.8661,   6472,  0.00000,  0.00000,    0
40069,  34.2639, -96.6545,  10957,  0.00000,  0.00000,    0
40071,  36.7452, -97.1285,  46562,  0.00000,  0.00000,    0
40073,  35.9153, -97.9124,  15034,  0.00000,  0.00000,    0
40075,  34.9364, -99.0154,   9446,  0.00000,  0.00000,    0
40077,  34.8832, -95.2585,  11154,  0.00000,  0.00000,    0
40079,  35.0619, -94.6413,  50384,  0.00000,  0.00000,    0
40081,  35.6590, -96.8823,  34273,  0.00000,  0.00000,    0
40083,  35.8328, -97.4400,  41848,  0.00000,  0.00000,    0
40085,  33.9276, -97.1717,   9423,  0.00000,  0.00000,    0
40087,  35.0922, -97.5150,  34506,  0.00000,  0.00000,    0
40089,  34.0012, -94.8164,  33151,  0.00000,  0.00000,    0
40091,  35.3855, -95.5801,  20252,  0.00000,  0.00000,    0
40093,  36.3019, -98.4218,   7527,  0.00000,  0.00000,    0
40095,  34.0206, -96.7544,  15840,  0.00000,  0.00000,    0
40097,  36.2929, -95.2356,  41259,  0.00000,  0.00000,    0
40099,  34.5070, -97.0289,  13488,  0.00000,  0.00000,    0
40101,  35.7100, -95.3683,  70990,  0.00000,  0.00000,    0
40103,  36.3228, -97.2337,  11561,  0.00000,  0.00000,    0
40105,  36.7754, -95.6347,  10536,  0.00000,  0.00000,    0
40107,  35.4494, -96.3333,  12191,  0.00000,  0.00000,    0
40109,  35.5193, -97.5106, 718633,  0.00000,  0.00000,    0
